Frame,Angle
122,"{'Flexão_Cab': 46.26532014965855, 'Flexão_Tro': 154.66588606139294, 'Rotação_Tro': 0.5773192416339484}"
123,"{'Flexão_Cab': 47.325966893280395, 'Flexão_Tro': 155.0948312862511, 'Rotação_Tro': 0.4839221402849202}"
124,"{'Flexão_Cab': 46.45139081771126, 'Flexão_Tro': 154.9017898918377, 'Rotação_Tro': 0.3617016099277224}"
125,"{'Flexão_Cab': 46.96327429641897, 'Flexão_Tro': 156.47629656177978, 'Rotação_Tro': 2.3884505914560394}"
126,"{'Flexão_Cab': 45.88374189542981, 'Flexão_Tro': 156.2353801035598, 'Rotação_Tro': 3.195227398359584}"
127,"{'Flexão_Cab': 46.283216801426164, 'Flexão_Tro': 156.1460235205064, 'Rotação_Tro': 3.572896740117274}"
128,"{'Flexão_Cab': 46.05806315156357, 'Flexão_Tro': 154.01901225634148, 'Rotação_Tro': 1.5047709352430423}"
129,"{'Flexão_Cab': 46.44288819264426, 'Flexão_Tro': 156.13333526535502, 'Rotação_Tro': 3.213849771959009}"
130,"{'Flexão_Cab': 45.9091191629156, 'Flexão_Tro': 155.35040967879098, 'Rotação_Tro': 3.4557777665099034}"
131,"{'Flexão_Cab': 44.923924516065966, 'Flexão_Tro': 153.90705022637448, 'Rotação_Tro': 2.52350058168252}"
132,"{'Flexão_Cab': 46.45289620467548, 'Flexão_Tro': 156.09289900685096, 'Rotação_Tro': 2.3028980353166393}"
133,"{'Flexão_Cab': 50.37623239044885, 'Flexão_Tro': 161.1341155427859, 'Rotação_Tro': 0.4401350203635041}"
134,"{'Flexão_Cab': 50.27239792409253, 'Flexão_Tro': 160.51753712814576, 'Rotação_Tro': 2.259000215459464}"
135,"{'Flexão_Cab': 48.96144704176578, 'Flexão_Tro': 158.27519680934114, 'Rotação_Tro': 1.925792944623115}"
136,"{'Flexão_Cab': 51.05340616916973, 'Flexão_Tro': 161.30987952607487, 'Rotação_Tro': 2.101917285289749}"
137,"{'Flexão_Cab': 49.56651568880878, 'Flexão_Tro': 159.9036737769904, 'Rotação_Tro': 1.2334001584874699}"
138,"{'Flexão_Cab': 50.64274331663469, 'Flexão_Tro': 161.11833784631668, 'Rotação_Tro': 1.2723396500874342}"
139,"{'Flexão_Cab': 50.52511037391619, 'Flexão_Tro': 159.36566894542477, 'Rotação_Tro': 1.3861604153675566}"
